Time,Algorithm,NID,# Interests, #Data Packets, #Reinforcements, Task1, #Executions, Task2, #Executions, Task3,#Executions,,,,,
Sun Jan 03 10:08:02 CST 2010,DIRL,13,252,1088,196,task-Sleep,1402,task-Diffuse,1597,0,10081.6,,,,,
Sun Jan 03 10:14:42 CST 2010,DIRL,1,463,635,92,task-Sleep,2386,task-Diffuse,1213,2.077516685,null,,,,,
Sun Jan 03 10:14:42 CST 2010,DIRL,2,595,565,107,task-Sleep,2191,task-Diffuse,1408,0,16160.5,,,,,
Sun Jan 03 10:14:42 CST 2010,DIRL,3,599,730,216,task-Sleep,2000,task-Diffuse,1599,0,10270.6,,,,,
Sun Jan 03 10:14:43 CST 2010,DIRL,4,599,728,180,task-Sleep,2069,task-Diffuse,1530,0,11990.7,,,,,
Sun Jan 03 10:14:43 CST 2010,DIRL,5,248,256,115,task-10-0,916,task-Sleep,2023,task-Diffuse,660,0,13070.8,,,
Sun Jan 03 10:14:43 CST 2010,DIRL,6,311,260,49,task-Sleep,2403,task-Diffuse,1196,2.610994432,null,,,,,
Sun Jan 03 10:14:43 CST 2010,DIRL,7,32,138,50,task-10-0,791,task-Sleep,2335,task-Diffuse,473,2.207559957,null,,,
Sun Jan 03 10:14:43 CST 2010,DIRL,8,330,256,137,task-10-0,871,task-Sleep,1979,task-Diffuse,749,0,12011.1,,,
Sun Jan 03 10:14:44 CST 2010,DIRL,9,599,731,170,task-Sleep,2040,task-Diffuse,1559,0,11176.2,,,,,
Sun Jan 03 10:14:44 CST 2010,DIRL,10,586,598,143,task-Sleep,2137,task-Diffuse,1462,0,14851.3,,,,,
Sun Jan 03 10:14:44 CST 2010,DIRL,11,463,553,65,task-Sleep,2314,task-Diffuse,1285,1.01394992,null,,,,,
Sun Jan 03 10:14:45 CST 2010,DIRL,12,248,265,188,task-10-0,1095,task-Sleep,2003,task-Diffuse,501,0,12716.5,,,
Sun Jan 03 10:14:45 CST 2010,DIRL,13,599,726,197,task-Sleep,1990,task-Diffuse,1609,0,10491.6,,,,,
Sun Jan 03 10:14:45 CST 2010,DIRL,14,667,489,134,task-Sleep,2262,task-Diffuse,1337,0,17366.7,,,,,
Sun Jan 03 10:14:46 CST 2010,DIRL,15,654,471,146,task-Sleep,2188,task-Diffuse,1411,0,15306.8,,,,,
Sun Jan 03 10:14:46 CST 2010,DIRL,16,612,498,106,task-Sleep,2210,task-Diffuse,1389,0,16201.9,,,,,
Sun Jan 03 10:14:46 CST 2010,DIRL,17,561,635,135,task-Sleep,2088,task-Diffuse,1511,0,13777,,,,,
Sun Jan 03 10:14:46 CST 2010,DIRL,18,529,585,225,task-10-0,465,task-Sleep,1951,task-Diffuse,1183,0,9997.1,,,
Sun Jan 03 10:15:57 CST 2010,DIRL,1,423,599,103,task-Sleep,2286,task-Diffuse,1313,0.588998735,null,,,,,
Sun Jan 03 10:15:58 CST 2010,DIRL,2,562,433,129,task-Sleep,2231,task-Diffuse,1368,0,17045.5,,,,,
Sun Jan 03 10:15:58 CST 2010,DIRL,3,564,936,245,task-Sleep,2012,task-Diffuse,1587,0,10155.6,,,,,
Sun Jan 03 10:15:58 CST 2010,DIRL,4,487,988,274,task-Sleep,1957,task-Diffuse,1642,0,9410.7,,,,,
Sun Jan 03 10:15:59 CST 2010,DIRL,5,220,190,105,task-10-0,1113,task-Sleep,2007,task-Diffuse,479,0,12920.8,,,
Sun Jan 03 10:15:59 CST 2010,DIRL,6,279,348,57,task-Sleep,2353,task-Diffuse,1246,1.83538842,null,,,,,
Sun Jan 03 10:16:00 CST 2010,DIRL,7,29,238,21,task-10-0,297,task-Sleep,2550,task-Diffuse,752,5.385131389,null,,,
Sun Jan 03 10:16:00 CST 2010,DIRL,8,262,204,184,task-10-0,1300,task-Sleep,1859,task-Diffuse,440,0,9171.1,,,
Sun Jan 03 10:16:01 CST 2010,DIRL,9,487,786,255,task-Sleep,1986,task-Diffuse,1613,0,9911.2,,,,,
Sun Jan 03 10:16:01 CST 2010,DIRL,10,562,566,113,task-Sleep,2204,task-Diffuse,1395,0,16301.3,,,,,
Sun Jan 03 10:16:01 CST 2010,DIRL,11,423,686,120,task-Sleep,2192,task-Diffuse,1407,0,16756.4,,,,,
Sun Jan 03 10:16:01 CST 2010,DIRL,12,220,193,204,task-10-0,1275,task-Sleep,1912,task-Diffuse,412,0,10731.5,,,
Sun Jan 03 10:16:01 CST 2010,DIRL,13,564,857,208,task-Sleep,2019,task-Diffuse,1580,0,10531.6,,,,,
Sun Jan 03 10:16:01 CST 2010,DIRL,14,632,525,120,task-Sleep,2168,task-Diffuse,1431,0,14936.7,,,,,
Sun Jan 03 10:16:01 CST 2010,DIRL,15,632,824,200,task-Sleep,2134,task-Diffuse,1465,0,14116.8,,,,,
Sun Jan 03 10:16:02 CST 2010,DIRL,16,569,767,156,task-Sleep,2163,task-Diffuse,1436,0,15051.9,,,,,
Sun Jan 03 10:16:02 CST 2010,DIRL,17,562,490,90,task-Sleep,2252,task-Diffuse,1347,0,17652,,,,,
Sun Jan 03 10:16:02 CST 2010,DIRL,18,717,496,129,task-10-0,229,task-Sleep,2189,task-Diffuse,1181,0,15002.1,,,
Sun Jan 03 10:17:52 CST 2010,DIRL,1,576,558,86,task-Sleep,2599,task-Diffuse,1400,0,17995.4,,,,,
Sun Jan 03 10:17:52 CST 2010,DIRL,2,963,607,165,task-Sleep,2563,task-Diffuse,1436,0,15270.5,,,,,
Sun Jan 03 10:17:52 CST 2010,DIRL,3,680,832,319,task-Sleep,2390,task-Diffuse,1609,0,9715.6,,,,,
Sun Jan 03 10:17:52 CST 2010,DIRL,4,680,773,228,task-Sleep,2402,task-Diffuse,1597,0,9955.7,,,,,
Sun Jan 03 10:17:52 CST 2010,DIRL,5,243,213,72,task-10-0,1023,task-Sleep,2409,task-Diffuse,567,0,13650.8,,,
Sun Jan 03 10:17:52 CST 2010,DIRL,6,395,352,75,task-Sleep,2688,task-Diffuse,1311,0.146521122,null,,,,,
Sun Jan 03 10:17:52 CST 2010,DIRL,7,37,172,72,task-10-0,795,task-Sleep,2616,task-Diffuse,588,0,19701,,,
Sun Jan 03 10:17:53 CST 2010,DIRL,8,383,226,111,task-10-0,905,task-Sleep,2325,task-Diffuse,769,0,11361.1,,,
Sun Jan 03 10:17:53 CST 2010,DIRL,9,782,830,197,task-Sleep,2401,task-Diffuse,1598,0,10106.2,,,,,
Sun Jan 03 10:17:53 CST 2010,DIRL,10,978,563,123,task-Sleep,2617,task-Diffuse,1382,0,16586.3,,,,,
Sun Jan 03 10:17:53 CST 2010,DIRL,11,580,565,91,task-Sleep,2624,task-Diffuse,1375,0,18371.4,,,,,
Sun Jan 03 10:17:53 CST 2010,DIRL,12,243,285,89,task-10-0,966,task-Sleep,2388,task-Diffuse,645,0,13621.5,,,
Sun Jan 03 10:17:53 CST 2010,DIRL,13,680,799,255,task-Sleep,2373,task-Diffuse,1626,0,9991.6,,,,,
Sun Jan 03 10:17:53 CST 2010,DIRL,14,1026,552,121,task-Sleep,2577,task-Diffuse,1422,0,15146.7,,,,,
Sun Jan 03 10:17:53 CST 2010,DIRL,15,1026,543,119,task-Sleep,2615,task-Diffuse,1384,0,15936.8,,,,,
Sun Jan 03 10:17:53 CST 2010,DIRL,16,899,549,85,task-Sleep,2616,task-Diffuse,1383,0,17081.9,,,,,
Sun Jan 03 10:17:54 CST 2010,DIRL,17,963,469,114,task-Sleep,2558,task-Diffuse,1441,0,15302,,,,,
Sun Jan 03 10:17:54 CST 2010,DIRL,18,849,506,233,task-10-0,503,task-Sleep,2356,task-Diffuse,1140,0,10262.1,,,
Sun Jan 03 10:17:54 CST 2010,DIRL,19,731,500,81,task-Sleep,2687,task-Diffuse,1312,0,19602.2,,,,,
Sun Jan 03 10:17:54 CST 2010,DIRL,20,650,282,57,task-Sleep,2844,task-Diffuse,1155,2.413610014,null,,,,,
Sun Jan 03 10:17:54 CST 2010,DIRL,21,963,533,157,task-Sleep,2596,task-Diffuse,1403,0,15942.4,,,,,
Sun Jan 03 10:17:54 CST 2010,DIRL,22,243,191,177,task-10-0,1082,task-Sleep,2419,task-Diffuse,498,0,13472.5,,,
Sun Jan 03 10:17:54 CST 2010,DIRL,23,899,429,95,task-Sleep,2655,task-Diffuse,1344,0,17997.6,,,,,
Sun Jan 03 10:18:25 CST 2010,DIRL,1,575,635,125,task-Sleep,2564,task-Diffuse,1435,0,16900.4,,,,,
Sun Jan 03 10:18:25 CST 2010,DIRL,2,987,679,138,task-Sleep,2666,task-Diffuse,1333,0,17710.5,,,,,
Sun Jan 03 10:18:25 CST 2010,DIRL,3,704,904,276,task-Sleep,2367,task-Diffuse,1632,0,9360.6,,,,,
Sun Jan 03 10:18:25 CST 2010,DIRL,4,704,806,221,task-Sleep,2363,task-Diffuse,1636,0,9230.7,,,,,
Sun Jan 03 10:18:25 CST 2010,DIRL,5,244,199,78,task-10-0,1337,task-Sleep,2268,task-Diffuse,394,0,10410.8,,,
Sun Jan 03 10:18:25 CST 2010,DIRL,6,393,432,71,task-Sleep,2605,task-Diffuse,1394,0,18295.9,,,,,
Sun Jan 03 10:18:26 CST 2010,DIRL,7,37,380,47,task-10-0,302,task-Sleep,2805,task-Diffuse,892,2.620674849,null,,,
Sun Jan 03 10:18:26 CST 2010,DIRL,8,355,216,175,task-10-0,1448,task-Sleep,2216,task-Diffuse,335,0,8981.1,,,
Sun Jan 03 10:18:26 CST 2010,DIRL,9,704,960,304,task-Sleep,2348,task-Diffuse,1651,0,8801.2,,,,,
Sun Jan 03 10:18:26 CST 2010,DIRL,10,994,443,82,task-Sleep,2686,task-Diffuse,1313,0,18211.3,,,,,
Sun Jan 03 10:18:26 CST 2010,DIRL,11,559,812,116,task-Sleep,2506,task-Diffuse,1493,0,15211.4,,,,,
Sun Jan 03 10:18:26 CST 2010,DIRL,12,244,241,84,task-10-0,1246,task-Sleep,2257,task-Diffuse,496,0,10526.5,,,
Sun Jan 03 10:18:26 CST 2010,DIRL,13,806,911,289,task-Sleep,2392,task-Diffuse,1607,0,10111.6,,,,,
Sun Jan 03 10:18:26 CST 2010,DIRL,14,1022,746,170,task-Sleep,2587,task-Diffuse,1412,0,15136.7,,,,,
Sun Jan 03 10:18:26 CST 2010,DIRL,15,1065,519,153,task-Sleep,2642,task-Diffuse,1357,0,16646.8,,,,,
Sun Jan 03 10:18:27 CST 2010,DIRL,16,907,481,95,task-Sleep,2593,task-Diffuse,1406,0,16316.9,,,,,
Sun Jan 03 10:18:27 CST 2010,DIRL,17,987,458,100,task-Sleep,2596,task-Diffuse,1403,0,16097,,,,,
Sun Jan 03 10:18:27 CST 2010,DIRL,18,873,770,210,task-10-0,273,task-Sleep,2377,task-Diffuse,1349,0,11817.1,,,
Sun Jan 03 10:18:27 CST 2010,DIRL,19,738,245,43,task-Sleep,2898,task-Diffuse,1101,2.803796143,null,,,,,
Sun Jan 03 10:18:27 CST 2010,DIRL,20,657,224,58,task-Sleep,2871,task-Diffuse,1128,2.794851677,null,,,,,
Sun Jan 03 10:18:27 CST 2010,DIRL,21,875,505,141,task-Sleep,2409,task-Diffuse,1590,0,12067.4,,,,,
Sun Jan 03 10:18:27 CST 2010,DIRL,22,244,187,206,task-10-0,1207,task-Sleep,2242,task-Diffuse,550,0,10022.5,,,
Sun Jan 03 10:18:27 CST 2010,DIRL,23,877,467,66,task-Sleep,2553,task-Diffuse,1446,0,15627.6,,,,,
Sun Jan 03 10:22:11 CST 2010,DIRL,1,34,612,46,task-Sleep,1827,task-Diffuse,1172,4.615751807,null,,,,,
Sun Jan 03 10:22:11 CST 2010,DIRL,2,34,634,50,task-Sleep,1791,task-Diffuse,1208,4.099237089,null,,,,,
Sun Jan 03 10:22:11 CST 2010,DIRL,3,39,1482,71,task-Sleep,1316,task-Diffuse,1683,0,9755.6,,,,,
Sun Jan 03 10:22:11 CST 2010,DIRL,4,20,84,24,task-10-0,1574,task-Sleep,1273,task-Diffuse,152,0,9600.7,,,
Sun Jan 03 10:22:11 CST 2010,DIRL,5,1,50,2,task-10-0,270,task-Sleep,2336,task-Diffuse,393,12.2602132,null,,,
Sun Jan 03 10:22:12 CST 2010,DIRL,1,34,687,50,task-Sleep,1770,task-Diffuse,1229,3.789123166,null,,,,,
Sun Jan 03 10:22:12 CST 2010,DIRL,2,34,678,43,task-Sleep,1774,task-Diffuse,1225,3.852426414,null,,,,,
Sun Jan 03 10:22:12 CST 2010,DIRL,3,39,1513,63,task-Sleep,1280,task-Diffuse,1719,0,9070.6,,,,,
Sun Jan 03 10:22:13 CST 2010,DIRL,4,20,71,20,task-10-0,1564,task-Sleep,1269,task-Diffuse,166,0,9265.7,,,
Sun Jan 03 10:22:13 CST 2010,DIRL,5,1,14,1,task-10-0,274,task-Sleep,2410,task-Diffuse,315,13.33476217,null,,,
Sun Jan 03 10:28:08 CST 2010,DIRL,1,16,880,69,task-Sleep,1679,task-Diffuse,1320,2.27013043,null,,,,,
Sun Jan 03 10:28:08 CST 2010,DIRL,2,16,962,82,task-Sleep,1631,task-Diffuse,1368,1.56771114,null,,,,,
Sun Jan 03 10:28:08 CST 2010,DIRL,3,23,531,54,task-Sleep,1831,task-Diffuse,1168,4.089392455,null,,,,,
Sun Jan 03 10:28:08 CST 2010,DIRL,4,18,1628,137,task-Sleep,1279,task-Diffuse,1720,0,8195.7,,,,,
Sun Jan 03 10:28:08 CST 2010,DIRL,5,15,823,53,task-10-0,512,task-Sleep,1479,task-Diffuse,1008,0,13795.8,,,
Sun Jan 03 10:28:08 CST 2010,DIRL,6,15,641,31,task-Sleep,1825,task-Diffuse,1174,4.312788305,null,,,,,
Sun Jan 03 10:28:08 CST 2010,DIRL,7,6,50,22,task-10-0,937,task-Sleep,1837,task-Diffuse,225,4.60901258,null,,,
Sun Jan 03 10:28:08 CST 2010,DIRL,8,19,179,56,task-10-0,988,task-Sleep,1432,task-Diffuse,579,0,12586.1,,,
Sun Jan 03 10:28:16 CST 2010,DIRL,1,16,1062,56,task-Sleep,1586,task-Diffuse,1413,0.897252889,null,,,,,
Sun Jan 03 10:28:16 CST 2010,DIRL,2,16,1084,87,task-Sleep,1538,task-Diffuse,1461,0.197395818,null,,,,,
Sun Jan 03 10:28:17 CST 2010,DIRL,3,18,1499,95,task-Sleep,1283,task-Diffuse,1716,0,8385.6,,,,,
Sun Jan 03 10:28:17 CST 2010,DIRL,4,23,1034,100,task-Sleep,1541,task-Diffuse,1458,0,14750.7,,,,,
Sun Jan 03 10:28:17 CST 2010,DIRL,5,15,117,29,task-10-0,1349,task-Sleep,1370,task-Diffuse,280,0,11510.8,,,
Sun Jan 03 10:28:17 CST 2010,DIRL,6,15,169,17,task-Sleep,2202,task-Diffuse,797,9.866357017,null,,,,,
Sun Jan 03 10:28:17 CST 2010,DIRL,7,6,120,7,task-10-0,259,task-Sleep,2288,task-Diffuse,452,11.26540651,null,,,
Sun Jan 03 10:28:17 CST 2010,DIRL,8,19,97,40,task-10-0,1340,task-Sleep,1422,task-Diffuse,237,0,12321.1,,,
Sun Jan 03 10:35:02 CST 2010,DIRL,1,206,996,101,task-Sleep,1556,task-Diffuse,1443,0,14875.4,,,,,
Sun Jan 03 10:35:02 CST 2010,DIRL,2,203,1019,94,task-Sleep,1514,task-Diffuse,1485,0,13970.5,,,,,
Sun Jan 03 10:35:02 CST 2010,DIRL,3,261,1202,182,task-Sleep,1433,task-Diffuse,1566,0,10595.6,,,,,
Sun Jan 03 10:35:02 CST 2010,DIRL,4,261,802,138,task-Sleep,1397,task-Diffuse,1602,0,10035.7,,,,,
Sun Jan 03 10:35:02 CST 2010,DIRL,5,167,150,63,task-10-0,1199,task-Sleep,1467,task-Diffuse,333,0,12565.8,,,
Sun Jan 03 10:35:02 CST 2010,DIRL,6,166,234,34,task-Sleep,2013,task-Diffuse,986,6.690591637,null,,,,,
Sun Jan 03 10:35:02 CST 2010,DIRL,7,23,91,21,task-10-0,821,task-Sleep,1816,task-Diffuse,362,4.054471307,null,,,
Sun Jan 03 10:35:02 CST 2010,DIRL,8,187,174,56,task-10-0,1144,task-Sleep,1446,task-Diffuse,409,0,11911.1,,,
Sun Jan 03 10:35:02 CST 2010,DIRL,9,261,1182,178,task-Sleep,1464,task-Diffuse,1535,0,11246.2,,,,,
Sun Jan 03 10:35:02 CST 2010,DIRL,10,203,1157,144,task-Sleep,1448,task-Diffuse,1551,0,12186.3,,,,,
Sun Jan 03 10:35:02 CST 2010,DIRL,11,206,937,80,task-Sleep,1546,task-Diffuse,1453,0,14681.4,,,,,
Sun Jan 03 10:35:02 CST 2010,DIRL,12,167,677,60,task-10-0,384,task-Sleep,1518,task-Diffuse,1097,0,13926.5,,,
Sun Jan 03 10:35:02 CST 2010,DIRL,13,261,956,154,task-Sleep,1446,task-Diffuse,1553,0,10981.6,,,,,
Sun Jan 03 10:35:08 CST 2010,DIRL,1,181,1163,119,task-Sleep,1448,task-Diffuse,1551,0,12365.4,,,,,
Sun Jan 03 10:35:09 CST 2010,DIRL,2,184,1037,107,task-Sleep,1528,task-Diffuse,1471,0,14100.5,,,,,
Sun Jan 03 10:35:09 CST 2010,DIRL,3,241,963,141,task-Sleep,1486,task-Diffuse,1513,0,11895.6,,,,,
Sun Jan 03 10:35:09 CST 2010,DIRL,4,218,1525,263,task-Sleep,1388,task-Diffuse,1611,0,9255.7,,,,,
Sun Jan 03 10:35:09 CST 2010,DIRL,5,147,203,55,task-10-0,1145,task-Sleep,1432,task-Diffuse,422,0,11980.8,,,
Sun Jan 03 10:35:09 CST 2010,DIRL,6,146,294,45,task-Sleep,1894,task-Diffuse,1105,4.934462553,null,,,,,
Sun Jan 03 10:35:09 CST 2010,DIRL,7,22,128,12,task-10-0,263,task-Sleep,2265,task-Diffuse,471,10.67599743,null,,,
Sun Jan 03 10:35:09 CST 2010,DIRL,8,166,203,77,task-10-0,1265,task-Sleep,1390,task-Diffuse,344,0,10906.1,,,
Sun Jan 03 10:35:09 CST 2010,DIRL,9,241,949,221,task-Sleep,1408,task-Diffuse,1591,0,10046.2,,,,,
Sun Jan 03 10:35:09 CST 2010,DIRL,10,184,1044,101,task-Sleep,1541,task-Diffuse,1458,0,14431.3,,,,,
Sun Jan 03 10:35:09 CST 2010,DIRL,11,182,1048,107,task-Sleep,1525,task-Diffuse,1474,0,14136.4,,,,,
Sun Jan 03 10:35:09 CST 2010,DIRL,12,135,230,84,task-10-0,1276,task-Sleep,1335,task-Diffuse,388,0,9996.5,,,
Sun Jan 03 10:35:09 CST 2010,DIRL,13,218,1639,280,task-Sleep,1354,task-Diffuse,1645,0,8696.6,,,,,
Sun Jan 03 10:51:53 CST 2010,DIRL,1,438,870,152,task-Sleep,2124,task-Diffuse,1475,0,15065.4,,,,,
Sun Jan 03 10:51:53 CST 2010,DIRL,2,573,943,124,task-Sleep,2128,task-Diffuse,1471,0,14790.5,,,,,
Sun Jan 03 10:51:53 CST 2010,DIRL,3,607,1173,210,task-Sleep,2000,task-Diffuse,1599,0,10040.6,,,,,
Sun Jan 03 10:51:53 CST 2010,DIRL,4,607,725,133,task-Sleep,2056,task-Diffuse,1543,0,11535.7,,,,,
Sun Jan 03 10:51:54 CST 2010,DIRL,5,248,160,63,task-10-0,1324,task-Sleep,1924,task-Diffuse,351,0,11270.8,,,
Sun Jan 03 10:51:54 CST 2010,DIRL,6,308,280,33,task-Sleep,2467,task-Diffuse,1132,3.56483495,null,,,,,
Sun Jan 03 10:51:54 CST 2010,DIRL,7,31,74,23,task-10-0,876,task-Sleep,2343,task-Diffuse,380,2.340893751,null,,,
Sun Jan 03 10:51:54 CST 2010,DIRL,8,325,177,79,task-10-0,1171,task-Sleep,1958,task-Diffuse,470,0,11306.1,,,
Sun Jan 03 10:51:54 CST 2010,DIRL,9,607,547,126,task-Sleep,2061,task-Diffuse,1538,0,11841.2,,,,,
Sun Jan 03 10:51:54 CST 2010,DIRL,10,574,939,171,task-Sleep,2148,task-Diffuse,1451,0,15246.3,,,,,
Sun Jan 03 10:51:54 CST 2010,DIRL,11,438,804,123,task-Sleep,2109,task-Diffuse,1490,0,14756.4,,,,,
Sun Jan 03 10:51:54 CST 2010,DIRL,12,248,643,104,task-10-0,544,task-Sleep,1992,task-Diffuse,1063,0,12551.5,,,
Sun Jan 03 10:51:54 CST 2010,DIRL,13,607,846,200,task-Sleep,2058,task-Diffuse,1541,0,11641.6,,,,,
Sun Jan 03 10:51:55 CST 2010,DIRL,14,629,1077,171,task-Sleep,2091,task-Diffuse,1508,0,13116.7,,,,,
Sun Jan 03 10:51:55 CST 2010,DIRL,15,629,834,148,task-Sleep,2113,task-Diffuse,1486,0,13616.8,,,,,
Sun Jan 03 10:51:55 CST 2010,DIRL,16,592,665,81,task-Sleep,2231,task-Diffuse,1368,0,16716.9,,,,,
Sun Jan 03 10:51:55 CST 2010,DIRL,17,574,845,109,task-Sleep,2102,task-Diffuse,1497,0,14122,,,,,
Sun Jan 03 10:51:55 CST 2010,DIRL,18,534,790,120,task-10-0,403,task-Sleep,1883,task-Diffuse,1313,0,9102.1,,,
Sun Jan 03 10:52:10 CST 2010,DIRL,1,252,1013,178,task-Sleep,2198,task-Diffuse,1401,0,16570.4,,,,,
Sun Jan 03 10:52:10 CST 2010,DIRL,2,320,974,167,task-Sleep,2096,task-Diffuse,1503,0,13375.5,,,,,
Sun Jan 03 10:52:10 CST 2010,DIRL,3,369,1005,259,task-Sleep,2130,task-Diffuse,1469,0,12830.6,,,,,
Sun Jan 03 10:52:10 CST 2010,DIRL,4,369,756,133,task-Sleep,2066,task-Diffuse,1533,0,11735.7,,,,,
Sun Jan 03 10:52:10 CST 2010,DIRL,5,152,158,59,task-10-0,1286,task-Sleep,1961,task-Diffuse,352,0,11805.8,,,
Sun Jan 03 10:52:10 CST 2010,DIRL,6,182,283,42,task-Sleep,2336,task-Diffuse,1263,1.580713623,null,,,,,
Sun Jan 03 10:52:10 CST 2010,DIRL,7,19,101,7,task-10-0,290,task-Sleep,2771,task-Diffuse,538,8.607186158,null,,,
Sun Jan 03 10:52:10 CST 2010,DIRL,8,199,191,87,task-10-0,1432,task-Sleep,1909,task-Diffuse,258,0,10206.1,,,
Sun Jan 03 10:52:10 CST 2010,DIRL,9,369,876,222,task-Sleep,2035,task-Diffuse,1564,0,10536.2,,,,,
Sun Jan 03 10:52:11 CST 2010,DIRL,10,320,980,163,task-Sleep,2242,task-Diffuse,1357,0,17101.3,,,,,
Sun Jan 03 10:52:11 CST 2010,DIRL,11,252,706,79,task-Sleep,2304,task-Diffuse,1295,0.806639515,null,,,,,
Sun Jan 03 10:52:11 CST 2010,DIRL,12,152,166,143,task-10-0,1279,task-Sleep,2018,task-Diffuse,302,0,13001.5,,,
Sun Jan 03 10:52:11 CST 2010,DIRL,13,369,1417,288,task-Sleep,1950,task-Diffuse,1649,0,8651.6,,,,,
Sun Jan 03 10:52:11 CST 2010,DIRL,14,358,1092,197,task-Sleep,2157,task-Diffuse,1442,0,14476.7,,,,,
Sun Jan 03 10:52:11 CST 2010,DIRL,15,358,1216,227,task-Sleep,2204,task-Diffuse,1395,0,15376.8,,,,,
Sun Jan 03 10:52:11 CST 2010,DIRL,16,329,1138,228,task-Sleep,2068,task-Diffuse,1531,0,12531.9,,,,,
Sun Jan 03 10:52:11 CST 2010,DIRL,17,320,1079,181,task-Sleep,2125,task-Diffuse,1474,0,14022,,,,,
Sun Jan 03 10:52:11 CST 2010,DIRL,18,405,659,117,task-10-0,231,task-Sleep,2078,task-Diffuse,1290,0,12557.1,,,
Sun Jan 03 11:21:18 CST 2010,DIRL,1,392,884,156,task-Sleep,2487,task-Diffuse,1512,0,15075.4,,,,,
Sun Jan 03 11:21:18 CST 2010,DIRL,2,606,780,102,task-Sleep,2576,task-Diffuse,1423,0,15910.5,,,,,
Sun Jan 03 11:21:18 CST 2010,DIRL,3,600,491,76,task-Sleep,2484,task-Diffuse,1515,0,12385.6,,,,,
Sun Jan 03 11:21:18 CST 2010,DIRL,4,545,968,237,task-Sleep,2445,task-Diffuse,1554,0,11625.7,,,,,
Sun Jan 03 11:21:18 CST 2010,DIRL,5,183,128,48,task-10-0,1044,task-Sleep,1010,task-Diffuse,392,0,12231.70318,,,
Sun Jan 03 11:21:18 CST 2010,DIRL,6,264,335,24,task-Sleep,2767,task-Diffuse,1232,1.407966394,null,,,,,
Sun Jan 03 11:21:19 CST 2010,DIRL,7,26,164,26,task-10-0,842,task-Sleep,2561,task-Diffuse,596,0,18361,,,
Sun Jan 03 11:21:19 CST 2010,DIRL,8,283,201,124,task-10-0,987,task-Sleep,2449,task-Diffuse,563,0,13851.1,,,
Sun Jan 03 11:21:19 CST 2010,DIRL,9,545,588,83,task-Sleep,2418,task-Diffuse,1581,0,10721.2,,,,,
Sun Jan 03 11:21:19 CST 2010,DIRL,10,518,1107,174,task-Sleep,2432,task-Diffuse,1567,0,12006.3,,,,,
Sun Jan 03 11:21:19 CST 2010,DIRL,11,392,754,103,task-Sleep,2604,task-Diffuse,1395,0,17701.4,,,,,
Sun Jan 03 11:21:19 CST 2010,DIRL,12,183,144,65,task-10-0,1118,task-Sleep,2477,task-Diffuse,404,0,15421.5,,,
Sun Jan 03 11:21:19 CST 2010,DIRL,13,545,910,198,task-Sleep,2402,task-Diffuse,1597,0,10736.6,,,,,
Sun Jan 03 11:21:19 CST 2010,DIRL,14,630,763,154,task-Sleep,2482,task-Diffuse,1517,0,12901.7,,,,,
Sun Jan 03 11:21:19 CST 2010,DIRL,15,665,793,151,task-Sleep,2593,task-Diffuse,1406,0,15321.8,,,,,
Sun Jan 03 11:21:19 CST 2010,DIRL,16,499,875,141,task-Sleep,2376,task-Diffuse,1623,0,10696.9,,,,,
Sun Jan 03 11:21:19 CST 2010,DIRL,17,608,528,101,task-Sleep,2547,task-Diffuse,1452,0,15157,,,,,
Sun Jan 03 11:21:19 CST 2010,DIRL,18,587,712,111,task-10-0,379,task-Sleep,2313,task-Diffuse,1307,0,9772.1,,,
Sun Jan 03 11:21:19 CST 2010,DIRL,19,442,566,78,task-Sleep,2545,task-Diffuse,1454,0,16517.2,,,,,
Sun Jan 03 11:21:19 CST 2010,DIRL,20,378,804,94,task-Sleep,2567,task-Diffuse,1432,0,17517.3,,,,,
Sun Jan 03 11:21:19 CST 2010,DIRL,21,518,747,116,task-Sleep,2358,task-Diffuse,1641,0,10052.4,,,,,
Sun Jan 03 11:21:19 CST 2010,DIRL,22,183,613,79,task-10-0,510,task-Sleep,2501,task-Diffuse,988,0,15727.5,,,
Sun Jan 03 11:21:19 CST 2010,DIRL,23,566,372,80,task-Sleep,2564,task-Diffuse,1435,0,16082.6,,,,,
Sun Jan 03 11:22:04 CST 2010,DIRL,1,344,974,170,task-Sleep,2510,task-Diffuse,1489,0,15700.4,,,,,
Sun Jan 03 11:22:04 CST 2010,DIRL,2,497,1067,274,task-Sleep,2423,task-Diffuse,1576,0,11930.5,,,,,
Sun Jan 03 11:22:04 CST 2010,DIRL,3,507,1274,402,task-Sleep,2392,task-Diffuse,1607,0,9775.6,,,,,
Sun Jan 03 11:22:04 CST 2010,DIRL,4,507,920,190,task-Sleep,2430,task-Diffuse,1569,0,10455.7,,,,,
Sun Jan 03 11:22:04 CST 2010,DIRL,5,160,205,46,task-10-0,931,task-Sleep,2417,task-Diffuse,651,0,13400.8,,,
Sun Jan 03 11:22:04 CST 2010,DIRL,6,235,267,39,task-Sleep,2767,task-Diffuse,1232,1.314797497,null,,,,,
Sun Jan 03 11:22:04 CST 2010,DIRL,7,23,119,25,task-10-0,328,task-Sleep,3051,task-Diffuse,620,6.123322879,null,,,
Sun Jan 03 11:22:04 CST 2010,DIRL,8,250,241,105,task-10-0,1351,task-Sleep,2319,task-Diffuse,329,0,10891.1,,,
